actor,condition,scene_id,panel,questions,valid,correct,accuracy,all_correct,disagreement
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0042-origin1,ORIGIN,34,34,27,0.7941176470588235,0,6
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0042-origin2,ORIGIN,34,34,25,0.7352941176470589,0,10
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0042-origin3,ORIGIN,34,34,25,0.7352941176470589,0,19
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0043-origin0,ORIGIN,34,34,29,0.8529411764705882,0,2
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0043-origin1,ORIGIN,34,34,29,0.8529411764705882,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0043-origin2,ORIGIN,34,34,25,0.7352941176470589,0,6
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0043-origin3,ORIGIN,34,34,25,0.7352941176470589,0,16
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0044-origin0,ORIGIN,34,34,33,0.9705882352941176,0,1
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0044-origin1,ORIGIN,34,34,32,0.9411764705882353,0,8
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0044-origin2,ORIGIN,34,34,30,0.8823529411764706,0,11
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0044-origin3,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0045-origin0,ORIGIN,34,34,33,0.9705882352941176,0,1
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0045-origin1,ORIGIN,34,34,32,0.9411764705882353,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0045-origin2,ORIGIN,34,34,32,0.9411764705882353,0,10
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0045-origin3,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0046-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0046-origin1,ORIGIN,34,34,30,0.8823529411764706,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0046-origin2,ORIGIN,34,34,31,0.9117647058823529,0,12
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0046-origin3,ORIGIN,34,34,30,0.8823529411764706,0,13
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0047-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0047-origin1,ORIGIN,34,34,33,0.9705882352941176,0,5
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0047-origin2,ORIGIN,34,34,33,0.9705882352941176,0,10
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0047-origin3,ORIGIN,34,34,31,0.9117647058823529,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0048-origin0,ORIGIN,34,34,26,0.7647058823529411,0,5
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0048-origin1,ORIGIN,34,34,25,0.7352941176470589,0,8
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0048-origin2,ORIGIN,34,34,24,0.7058823529411765,0,12
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0048-origin3,ORIGIN,34,34,24,0.7058823529411765,0,12
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0049-origin0,ORIGIN,34,34,28,0.8235294117647058,0,5
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0049-origin1,ORIGIN,34,34,26,0.7647058823529411,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0049-origin2,ORIGIN,34,34,23,0.6764705882352942,0,10
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0049-origin3,ORIGIN,34,34,25,0.7352941176470589,0,12
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0050-origin0,ORIGIN,34,34,25,0.7352941176470589,0,8
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0050-origin1,ORIGIN,34,34,23,0.6764705882352942,0,13
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0050-origin2,ORIGIN,34,34,23,0.6764705882352942,0,9
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0050-origin3,ORIGIN,34,34,21,0.6176470588235294,0,16
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0051-origin0,ORIGIN,34,34,25,0.7352941176470589,0,4
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0051-origin1,ORIGIN,34,34,27,0.7941176470588235,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0051-origin2,ORIGIN,34,34,27,0.7941176470588235,0,9
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0051-origin3,ORIGIN,34,34,27,0.7941176470588235,0,16
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0052-origin0,ORIGIN,34,34,32,0.9411764705882353,0,3
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0052-origin1,ORIGIN,34,34,31,0.9117647058823529,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0052-origin2,ORIGIN,34,34,28,0.8235294117647058,0,8
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0052-origin3,ORIGIN,34,34,27,0.7941176470588235,0,8
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0053-origin0,ORIGIN,34,34,31,0.9117647058823529,0,2
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0053-origin1,ORIGIN,34,34,29,0.8529411764705882,0,8
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0053-origin2,ORIGIN,34,34,28,0.8235294117647058,0,9
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0053-origin3,ORIGIN,34,34,28,0.8235294117647058,0,12
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0054-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0054-origin1,ORIGIN,34,34,30,0.8823529411764706,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0054-origin2,ORIGIN,34,34,31,0.9117647058823529,0,13
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0054-origin3,ORIGIN,34,34,27,0.7941176470588235,0,13
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0055-origin0,ORIGIN,34,34,30,0.8823529411764706,0,2
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0055-origin1,ORIGIN,34,34,30,0.8823529411764706,0,6
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0055-origin2,ORIGIN,34,34,29,0.8529411764705882,0,12
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0055-origin3,ORIGIN,34,34,28,0.8235294117647058,0,11
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0056-origin0,ORIGIN,34,34,22,0.6470588235294118,0,10
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0056-origin1,ORIGIN,34,34,22,0.6470588235294118,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0056-origin2,ORIGIN,34,34,24,0.7058823529411765,0,26
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0056-origin3,ORIGIN,34,34,23,0.6764705882352942,0,21
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0057-origin0,ORIGIN,34,34,31,0.9117647058823529,0,1
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0057-origin1,ORIGIN,34,34,31,0.9117647058823529,0,9
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0057-origin2,ORIGIN,34,34,30,0.8823529411764706,0,18
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0057-origin3,ORIGIN,34,34,30,0.8823529411764706,0,17
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0058-origin0,ORIGIN,34,34,31,0.9117647058823529,0,8
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0058-origin1,ORIGIN,34,34,29,0.8529411764705882,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0058-origin2,ORIGIN,34,34,25,0.7352941176470589,0,15
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0058-origin3,ORIGIN,34,34,22,0.6470588235294118,0,14
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0059-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0059-origin1,ORIGIN,34,34,30,0.8823529411764706,0,6
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0059-origin2,ORIGIN,34,34,31,0.9117647058823529,0,18
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0059-origin3,ORIGIN,34,34,31,0.9117647058823529,0,14
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0060-origin0,ORIGIN,34,34,34,1.0,1,0
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0060-origin1,ORIGIN,34,34,32,0.9411764705882353,0,14
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0060-origin2,ORIGIN,34,34,31,0.9117647058823529,0,18
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0060-origin3,ORIGIN,34,34,31,0.9117647058823529,0,24
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0061-origin0,ORIGIN,34,34,32,0.9411764705882353,0,7
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0061-origin1,ORIGIN,34,34,32,0.9411764705882353,0,13
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0061-origin2,ORIGIN,34,34,33,0.9705882352941176,0,21
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0061-origin3,ORIGIN,34,34,33,0.9705882352941176,0,25
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0062-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0062-origin1,ORIGIN,34,34,31,0.9117647058823529,0,10
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0062-origin2,ORIGIN,34,34,28,0.8235294117647058,0,23
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0062-origin3,ORIGIN,34,34,29,0.8529411764705882,0,24
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0063-origin0,ORIGIN,34,34,34,1.0,1,4
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0063-origin1,ORIGIN,34,34,33,0.9705882352941176,0,11
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0063-origin2,ORIGIN,34,34,31,0.9117647058823529,0,15
qwen,LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0063-origin3,ORIGIN,34,34,30,0.8823529411764706,0,17
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0000-origin0,ORIGIN,34,34,30,0.8823529411764706,0,6
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0000-origin1,ORIGIN,34,34,27,0.7941176470588235,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0000-origin2,ORIGIN,34,34,24,0.7058823529411765,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0000-origin3,ORIGIN,34,34,23,0.6764705882352942,0,23
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0001-origin0,ORIGIN,34,34,26,0.7647058823529411,0,6
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0001-origin1,ORIGIN,34,34,26,0.7647058823529411,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0001-origin2,ORIGIN,34,34,20,0.5882352941176471,0,15
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0001-origin3,ORIGIN,34,34,20,0.5882352941176471,0,21
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0002-origin0,ORIGIN,34,34,31,0.9117647058823529,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0002-origin1,ORIGIN,34,34,28,0.8235294117647058,0,12
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0002-origin2,ORIGIN,34,34,28,0.8235294117647058,0,17
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0002-origin3,ORIGIN,34,34,26,0.7647058823529411,0,28
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0003-origin0,ORIGIN,34,34,28,0.8235294117647058,0,6
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0003-origin1,ORIGIN,34,34,25,0.7352941176470589,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0003-origin2,ORIGIN,34,34,23,0.6764705882352942,0,14
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0003-origin3,ORIGIN,34,34,22,0.6470588235294118,0,19
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0004-origin0,ORIGIN,34,34,27,0.7941176470588235,0,5
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0004-origin1,ORIGIN,34,34,27,0.7941176470588235,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0004-origin2,ORIGIN,34,34,28,0.8235294117647058,0,10
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0004-origin3,ORIGIN,34,34,25,0.7352941176470589,0,9
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0005-origin0,ORIGIN,34,34,31,0.9117647058823529,0,5
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0005-origin1,ORIGIN,34,34,31,0.9117647058823529,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0005-origin2,ORIGIN,34,34,31,0.9117647058823529,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0005-origin3,ORIGIN,34,34,29,0.8529411764705882,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0006-origin0,ORIGIN,34,34,29,0.8529411764705882,0,1
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0006-origin1,ORIGIN,34,34,29,0.8529411764705882,0,3
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0006-origin2,ORIGIN,34,34,28,0.8235294117647058,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0006-origin3,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0007-origin0,ORIGIN,34,34,23,0.6764705882352942,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0007-origin1,ORIGIN,34,34,22,0.6470588235294118,0,19
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0007-origin2,ORIGIN,34,34,22,0.6470588235294118,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0007-origin3,ORIGIN,34,34,19,0.5588235294117647,0,12
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0008-origin0,ORIGIN,34,34,26,0.7647058823529411,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0008-origin1,ORIGIN,34,34,28,0.8235294117647058,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0008-origin2,ORIGIN,34,34,27,0.7941176470588235,0,10
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0008-origin3,ORIGIN,34,34,27,0.7941176470588235,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0009-origin0,ORIGIN,34,34,28,0.8235294117647058,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0009-origin1,ORIGIN,34,34,28,0.8235294117647058,0,6
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0009-origin2,ORIGIN,34,34,27,0.7941176470588235,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0009-origin3,ORIGIN,34,34,29,0.8529411764705882,0,15
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0010-origin0,ORIGIN,34,34,24,0.7058823529411765,0,1
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0010-origin1,ORIGIN,34,34,27,0.7941176470588235,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0010-origin2,ORIGIN,34,34,22,0.6470588235294118,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0010-origin3,ORIGIN,34,34,24,0.7058823529411765,0,14
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0011-origin0,ORIGIN,34,34,26,0.7647058823529411,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0011-origin1,ORIGIN,34,34,25,0.7352941176470589,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0011-origin2,ORIGIN,34,34,25,0.7352941176470589,0,9
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0011-origin3,ORIGIN,34,34,24,0.7058823529411765,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0012-origin0,ORIGIN,34,34,34,1.0,1,1
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0012-origin1,ORIGIN,34,34,33,0.9705882352941176,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0012-origin2,ORIGIN,34,34,34,1.0,1,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0012-origin3,ORIGIN,34,34,33,0.9705882352941176,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0013-origin0,ORIGIN,34,34,32,0.9411764705882353,0,3
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0013-origin1,ORIGIN,34,34,31,0.9117647058823529,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0013-origin2,ORIGIN,34,34,31,0.9117647058823529,0,10
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0013-origin3,ORIGIN,34,34,29,0.8529411764705882,0,12
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0014-origin0,ORIGIN,34,34,31,0.9117647058823529,0,3
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0014-origin1,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0014-origin2,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0014-origin3,ORIGIN,34,34,30,0.8823529411764706,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0015-origin0,ORIGIN,34,34,29,0.8529411764705882,0,6
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0015-origin1,ORIGIN,34,34,28,0.8235294117647058,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0015-origin2,ORIGIN,34,34,28,0.8235294117647058,0,14
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0015-origin3,ORIGIN,34,34,27,0.7941176470588235,0,18
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0016-origin0,ORIGIN,34,34,29,0.8529411764705882,0,4
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0016-origin1,ORIGIN,34,34,26,0.7647058823529411,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0016-origin2,ORIGIN,34,34,30,0.8823529411764706,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0016-origin3,ORIGIN,34,34,27,0.7941176470588235,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0017-origin0,ORIGIN,34,34,27,0.7941176470588235,0,1
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0017-origin1,ORIGIN,34,34,28,0.8235294117647058,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0017-origin2,ORIGIN,34,34,26,0.7647058823529411,0,10
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0017-origin3,ORIGIN,34,34,26,0.7647058823529411,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0018-origin0,ORIGIN,34,34,30,0.8823529411764706,0,6
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0018-origin1,ORIGIN,34,34,32,0.9411764705882353,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0018-origin2,ORIGIN,34,34,30,0.8823529411764706,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0018-origin3,ORIGIN,34,34,28,0.8235294117647058,0,18
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0019-origin0,ORIGIN,34,34,24,0.7058823529411765,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0019-origin1,ORIGIN,34,34,27,0.7941176470588235,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0019-origin2,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0019-origin3,ORIGIN,34,34,27,0.7941176470588235,0,14
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0020-origin0,ORIGIN,34,34,30,0.8823529411764706,0,5
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0020-origin1,ORIGIN,34,34,31,0.9117647058823529,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0020-origin2,ORIGIN,34,34,26,0.7647058823529411,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0020-origin3,ORIGIN,34,34,28,0.8235294117647058,0,18
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0021-origin0,ORIGIN,34,34,31,0.9117647058823529,0,9
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0021-origin1,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0021-origin2,ORIGIN,34,34,31,0.9117647058823529,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0021-origin3,ORIGIN,34,34,25,0.7352941176470589,0,12
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0022-origin0,ORIGIN,34,34,31,0.9117647058823529,0,2
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0022-origin1,ORIGIN,34,34,30,0.8823529411764706,0,5
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0022-origin2,ORIGIN,34,34,29,0.8529411764705882,0,15
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0022-origin3,ORIGIN,34,34,25,0.7352941176470589,0,14
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0023-origin0,ORIGIN,34,34,30,0.8823529411764706,0,3
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0023-origin1,ORIGIN,34,34,30,0.8823529411764706,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0023-origin2,ORIGIN,34,34,29,0.8529411764705882,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0023-origin3,ORIGIN,34,34,26,0.7647058823529411,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0024-origin0,ORIGIN,34,34,32,0.9411764705882353,0,1
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0024-origin1,ORIGIN,34,34,32,0.9411764705882353,0,10
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0024-origin2,ORIGIN,34,34,31,0.9117647058823529,0,19
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0024-origin3,ORIGIN,34,34,32,0.9411764705882353,0,19
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0025-origin0,ORIGIN,34,34,29,0.8529411764705882,0,3
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0025-origin1,ORIGIN,34,34,31,0.9117647058823529,0,8
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0025-origin2,ORIGIN,34,34,30,0.8823529411764706,0,20
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0025-origin3,ORIGIN,34,34,30,0.8823529411764706,0,16
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0026-origin0,ORIGIN,34,34,29,0.8529411764705882,0,5
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0026-origin1,ORIGIN,34,34,29,0.8529411764705882,0,6
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0026-origin2,ORIGIN,34,34,27,0.7941176470588235,0,13
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0026-origin3,ORIGIN,34,34,29,0.8529411764705882,0,19
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0027-origin0,ORIGIN,34,34,28,0.8235294117647058,0,7
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0027-origin1,ORIGIN,34,34,29,0.8529411764705882,0,11
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0027-origin2,ORIGIN,34,34,27,0.7941176470588235,0,18
qwen,LATEST_SAME_WORDING,UPDATE_COMPARISON-ORIGIN-0027-origin3,ORIGIN,34,34,28,0.8235294117647058,0,19
